Crustacés;Cora;b;1
Crustacés;Crusta'C;c;2
Crustacés;Delpierre;c;5
Crustacés;Delpierre;b;1
Crustacés;Delpierre;d;1
Crustacés;Filière Qualité Carrefour,Carrefour;c;1
Crustacés;Grand Frais;c;1
Crustacés;Krustanord;c;2
Crustacés;L'Apéro du Poissonnier;c;1
Crustacés;Leader Price;b;3
Crustacés;Leclerc;b;1
Crustacés;Loc Marée;c;1
Crustacés;Maison Mer;d;1
Crustacés;Maison du Café;c;1
Crustacés;Mericq;c;1
Crustacés;Miti;b;1
Crustacés;Nature Bio;a;1
Crustacés;Netto;c;1
Crustacés;Netto;b;1
Crustacés;Picard;a;2
Crustacés;Picard;b;1
Crustacés;Royalmar;c;1
Crustacés;Sans Marque;a;1
Crustacés;Terre et Saveurs;b;1
Crustacés;U;c;1
Crèmes;Auchan;c;4
Crèmes;Auchan;d;3
Crèmes;Baignes,Candia;d;1
Crèmes;Belle France;d;1
Crèmes;Bio Gam,La Légère;d;1
Crèmes;Bio Village,Marque Repère;d;1
Crèmes;Bourg fleuri;d;1
Crèmes;Bridelight;b;1
Crèmes;Bridelight,carton,plastique;b;1
Crèmes;Bridélice;d;1
Crèmes;Campagne de France,Campagnes de France;c;1
Crèmes;Candia Professionnel,Candia;c;1
Crèmes;Carrefour;c;3
Crèmes;Carrefour;d;3
Crèmes;Carrefour Bio,Carrefour;d;1
Crèmes;Casino;d;1
Crèmes;Délisse,Marque Repère;d;2
Crèmes;Elle & Vire;b;2
Crèmes;Elle & Vire;d;6
Crèmes;Elle & Vire;c;3
Crèmes;Elle & Vire,Elle & Vire Professionnel;d;1
Crèmes;Elle&Vire;d;1
Crèmes;FaireFrance,Lidl;d;1
Crèmes;Ferme de la Bazinière;d;1
Crèmes;Fine Ligne,Leader Price;b;1
Crèmes;Grand Fermage;d;1
Crèmes;Grand Jury;d;1
Crèmes;Leader Price;d;1
Crèmes;Monoprix;d;1
Crèmes;Monoprix Bio,Monoprix;d;1
Crèmes;Montaigu,Candia;d;1
Crèmes;Naturalia;d;1
Crèmes;Nature Bio;d;1
Crèmes;Netto;d;1
Crèmes;Nos Régions ont du Talent;d;1
Crèmes;Petite France;c;1
Crèmes;Petite France;d;1
Crèmes;Picard;b;1
Crèmes;Président;d;3
Crèmes;Pâturages;d;1
Crèmes;Pâturages,Intermarché;d;1
Crèmes;Rochambeau;d;1
Crèmes;U;c;4
Crèmes;U;d;4
Crèmes;U Bio, U;d;1
Crèmes;Val De Loire;d;1
Crèmes;Yoplait;d;5
Crèmes;Yoplait;c;2
Crêpes et galettes;Agidra;e;1
Crêpes et galettes;Auchan;a;1
Crêpes et galettes;Auchan,Rik & Rok;d;1
Crêpes et galettes;Bio Roc - Hélou;e;1
Crêpes et galettes;Bio Village,Marque Repère;c;2
Crêpes et galettes;Bosser,Crêperie Bosser;d;1
Crêpes et galettes;Brioche Pasquier;d;1
Crêpes et galettes;Carrefour;c;1
Crêpes et galettes;Carrefour;e;1
Crêpes et galettes;Carrefour Bio,Carrefour;b;1
Crêpes et galettes;Carrefour Kids,Carrefour;e;1
Crêpes et galettes;Carrefour bio,Carrefour;b;1
Crêpes et galettes;Casino Bio, Casino;b;1
Crêpes et galettes;Crêpe Galette Quimper;e;1
Crêpes et galettes;Crêperie Le Guen;c;1
Crêpes et galettes;Crêperie artisanale de l'Astarac;c;1
Crêpes et galettes;Crêperie de Langadoué;c;1
Crêpes et galettes;Crêperie de Langadoué;d;1
Crêpes et galettes;Crêperie du Méné Bré;e;1
Crêpes et galettes;Céréal Bio;a;2
Crêpes et galettes;Céréalpes;a;1
Crêpes et galettes;Dessaint;c;1
Crêpes et galettes;Dietbon;c;1
Crêpes et galettes;Eco+;e;1
Crêpes et galettes;Franprix;c;1
Crêpes et galettes;Gerblé;a;1
Crêpes et galettes;Grand Jury;d;1
Crêpes et galettes;Itinéraire des Saveurs;c;1
Crêpes et galettes;Kergrist;e;1
Crêpes et galettes;La Galette de Pleudihen;c;1
Crêpes et galettes;La Galette du Val de Loire;d;1
Crêpes et galettes;Leclerc;d;1
Crêpes et galettes;Monoprix;c;1
Crêpes et galettes;Monoprix;b;1
Crêpes et galettes;Picard;b;1
Crêpes et galettes;SMB;d;1
Crêpes et galettes;Saveurs De Nos Régions,Lidl;c;1
Crêpes et galettes;Saveurs de nos régions,Lidl;c;1
Crêpes et galettes;U Mat & Lou, U;d;1
Crêpes et galettes;Whaou;e;1
Crêpes et galettes;Whaou !;e;1
Crêpes et galettes;Whaou!;e;2
Crêpes et galettes;biobleud;b;1
Crêpes et galettes;la Quimperloise;d;1
Dessert-100-vegetal;Michel et Augustin;e;1
Dessert-au-lait-d-amande-et-chocolat;Andros;c;1
Dessert-vegetal;YA;a;1
Desserts;Ancel,Dr. Œtker;c;1
Desserts;Andros;b;2
Desserts;Andros;a;9
Desserts;Andros;c;2
Desserts;Annie Lagarrigue;c;1
Desserts;Auchan;c;10
Desserts;Auchan;b;1
Desserts;Auchan;e;1
Desserts;Auchan;d;2
Desserts;Auchan;a;1
Desserts;Auchan Bio,Auchan;a;1
Desserts;Auchan,Auchan Bio;a;1
Desserts;Baccara;a;1
Desserts;Beillevaire;d;1
Desserts;Beillevaire;c;2
Desserts;Belle France;c;2
Desserts;Bernard Gaborit;c;2
Desserts;Bernard gaborit;c;1
Desserts;Bernard gaborit,Gaborit;c;1
Desserts;Bio Village,Marque Repère;a;3
Desserts;Bio Village,Marque Repère;c;1
Desserts;Biocoop;a;5
Desserts;Biocoop,Biocoop;a;1
Desserts;Bjorg;e;1
Desserts;Bjorg;b;1
Desserts;Bonne Maman;d;1
Desserts;Bonne Maman;c;4
Desserts;Bonne Maman;b;1
Desserts;Campagne de France;c;2
Desserts;Carrefour;c;4
Desserts;Carrefour;b;1
Desserts;Carrefour;a;6
Desserts;Carrefour;e;3
Desserts;Carrefour Baby;c;1
Desserts;Carrefour Bio;a;1
Desserts;Carrefour Bio, Carrefour;a;1
Desserts;Carrefour Bio,Carrefour;a;4
Desserts;Carrefour Bio,Carrefour;c;1
Desserts;Carrefour Kids, Carrefour;a;1
Desserts;Carrefour Kids,Carrefour;a;1
Desserts;Carrefour kids,Carrefour;a;1
Desserts;Casino;b;2
Desserts;Casino;a;3
Desserts;Casino Bio, Casino;a;1
Desserts;Casino Bio,Casino;c;1
Desserts;Casino Délices, Casino;d;1
Desserts;Chabrior;d;1
Desserts;Chabrior;e;1
Desserts;Chabrior,Intermarché;e;1
Desserts;Charles & Alice;b;1
Desserts;Charles & Alice;a;16
Desserts;Charles Et Alice;a;1
Desserts;Charles et Alice;a;2
Desserts;Charles et Alice;c;1
Desserts;Cora;a;2
Desserts;Cora;c;4
Desserts;Cora,Cora dégustation;c;1
Desserts;Coteaux Nantais;a;1
Desserts;Céréal Bio;e;1
Desserts;Côteaux Nantais;a;2
Desserts;Dallais;c;1
Desserts;Danival;a;10
Desserts;Danival;c;2
Desserts;Danival;b;1
Desserts;Danone;c;4
Desserts;Danone;b;1
Desserts;Delis,Delis SA;a;1
Desserts;Doux Secrets;c;1
Desserts;Délisse,Marque Repère;a;1
Desserts;Délisse,Marque Repère;c;3
Desserts;Délisse,Marque Repère;b;1
Desserts;Délisse,Marque Repère;d;2
Desserts;Eco,Éco +;c;1
Desserts;Elle & Vire;c;2
Desserts;Envia;c;1
Desserts;Ferme Des Peupliers;c;1
Desserts;Ferme de Viltain;b;1
Desserts;Ferme des Peupliers;c;1
Desserts;France Délices;d;1
Desserts;Fromagerie Maurice;b;1
Desserts;Fruit'n Joy;a;1
Desserts;Gerblé;c;3
Desserts;Gerblé;d;1
Desserts;Gerblé;a;1
Desserts;Gerblé,Gerbé;b;1
Desserts;Gerlinéa;c;1
Desserts;Gerlinéa,Ma pause Gerlinéa;c;1
Desserts;Good Gout;a;1
Desserts;Grand Jury;d;1
Desserts;Grandeur Nature;c;1
Desserts;Invitation a la ferme;b;1
Desserts;Jardin Bio,LEA Nature;a;1
Desserts;Jardin Bio,LEA Nature;e;1
Desserts;Jardin Bio,Léa Nature;a;2
Desserts;Kalibio;a;3
Desserts;KingFrais;c;1
Desserts;L'Arbre à Jus;a;1
Desserts;L'Instinct Bio;c;1
Desserts;L'instant pâtissier;d;1
Desserts;La Bressane;c;1
Desserts;La Fermière,Tarpinian;d;2
Desserts;La Grande Épicerie;d;1
Desserts;La Laitière;d;1
Desserts;La Laitière,Nestlé;c;7
Desserts;La Laitière,Nestlé;d;1
Desserts;La Laitière,Nestlé,LNUF;d;1
Desserts;La Réserve de Champlat;a;1
Desserts;La Vie Claire;a;1
Desserts;La Yaourtière;c;1
Desserts;Laitierie du Périgord,Laiterie-du-perigord;c;1
Desserts;Le Jardin d'Orante,Marc Veyrat;a;1
Desserts;Le jardin d'Orante,Marc Veyrat;a;1
Desserts;Leader Price;c;5
Desserts;Leader Price;d;2
Desserts;Leader Price;a;2
Desserts;Leader price;a;1
Desserts;Les Comtes de Provence;c;1
Desserts;Les Comtes de Provence,AGRO' NOVAE;b;1
Desserts;Les Doodingues;c;1
Desserts;Les Petites Laiteries;d;1
Desserts;Les Petites Pousses;d;1
Desserts;Les Éleveurs de Charentonne;c;1
Desserts;Loste Tradi France;d;1
Desserts;Lucien Georgelin;a;3
Desserts;Lucien Georgelin;b;2
Desserts;Lucien Georgelin;c;1
Desserts;Lucien Georgelin;d;1
Desserts;Malo;d;1
Desserts;Mamie Nova;c;4
Desserts;Marie Morin;d;1
Desserts;Materne;a;33
Desserts;Materne;b;1
Desserts;Materne,Pom'Potes;a;3
Desserts;Maîtres Laitiers en Normandie;c;1
Desserts;Maîtres Laitiers en Normandie,Maîtres Laitiers du Cotentin;b;1
Desserts;Milbona;b;1
Desserts;Milbona,Lidl;c;1
Desserts;Millefruits;a;1
Desserts;Milsa,Aldi;c;1
Desserts;Monoprix;e;1
Desserts;Monoprix Bio,Monoprix;a;1
Desserts;Monoprix,Millefruits;a;1
Desserts;Mont Blanc;c;12
Desserts;Mont Blanc,Récré O'lé;c;1
Desserts;Mots d'Enfants,Marque Repère;c;1
Desserts;Nat Ali,Nature & Aliments;b;1
Desserts;Nat&Vie,Marque repère;b;1
Desserts;Nestlé, After eight;d;1
Desserts;Nestlé,La Laitière;d;1
Desserts;Nestlé,La Laitière,LNUF Marques;c;1
Desserts;Nestlé,Sveltesse;a;1
Desserts;Netto;a;2
Desserts;Netto;c;1
Desserts;Nova;c;1
Desserts;Novandie;b;1
Desserts;Oui Chef !,Maison Larzul;c;1
Desserts;Paquito;a;3
Desserts;Paquito,Intermarché;a;3
Desserts;Paquito,Intermarché,Sélection Intermarché;a;1
Desserts;Paturages;c;1
Desserts;Picard;c;1
Desserts;Planet Bio,Les Côteaux Nantais;a;1
Desserts;Pom' Potes,Materne;a;1
Desserts;ProSain;a;1
Desserts;Pâturages;c;3
Desserts;Pâturages,Intermarché;c;3
Desserts;Reflets de France;c;1
Desserts;Rians;b;1
Desserts;Rians;c;1
Desserts;Rians,Hugues Triballat;c;1
Desserts;Rians,Hugues Triballat,Triballat;d;1
Desserts;Saint Hubert;a;1
Desserts;Saint-Père;c;2
Desserts;Sojade;b;5
Desserts;Sojasun;b;4
Desserts;St Hubert;b;6
Desserts;St Hubert;a;2
Desserts;St Hubert,St Hubert Végétal;b;2
Desserts;St Mamet;a;2
Desserts;St Michel;e;1
Desserts;St-Hubert;b;1
Desserts;The Coconut Co;d;1
Desserts;The Coconut Co;c;1
Desserts;The Coconut Co,The Coconut Collaborative;d;1
Desserts;The Coconut Co.;c;1
Desserts;The Coconut Co.;d;1
Desserts;Top Budget;a;1
Desserts;U;a;15
Desserts;U;b;3
Desserts;U Mat & Lou, U;a;6
Desserts;U Mat & Lou, U;c;2
Desserts;Ursi;c;1
Desserts;Ursi,LNUF Ladhuie Distribution;c;1
Desserts;Valade,Valade en Corrèze;a;1
Desserts;Vergers Gourmands;a;1
Desserts;Vergers gourmands;a;1
Desserts;Version Originelle,V.O,Laiterie du Forez;c;1
Desserts;Vitabio;a;7
Desserts;Vitabio;c;2
Desserts;Vitabio;b;1
Desserts;Vitabio,Kalibio;d;1
Desserts;Vitabio,Kalibio;a;1
Desserts;WeightWatchers,Weight Watchers;b;1
Desserts;Yabon;c;1
Desserts;Yoplait;c;1
Desserts;Yoplait,Yoplait Professionnel;b;2
Desserts;auchan;a;1
Desserts;biocoop;a;1
Desserts;materne;a;1
Desserts;sojasun;b;1
Desserts;vitabio;a;1
Desserts;€co+,Eco+;b;1
Desserts au chocolat;A Bicyclette;c;1
Desserts au chocolat;Auchan;c;2
Desserts au chocolat;Auchan;d;1
Desserts au chocolat;Auchan Bio,Auchan;c;1
Desserts au chocolat;Belle France;c;2
Desserts au chocolat;Bio Village,Marque Repère;c;2
Desserts au chocolat;Campagne de France;b;1
Desserts au chocolat;Carrefour;c;1
Desserts au chocolat;Carrefour;e;1
Desserts au chocolat;Carrefour;d;1
Desserts au chocolat;Carrefour;b;1
Desserts au chocolat;Carrefour Kids, Carrefour;c;1
Desserts au chocolat;Carrefour Sélection, Carrefour;d;1
Desserts au chocolat;Danette,Danone;c;1
Desserts au chocolat;Danone,Danette;d;1
Desserts au chocolat;Du bon pré;c;1
Desserts au chocolat;Délisse,Marque Repère;c;2
Desserts au chocolat;Délisse,Marque Repère,Déli'light;a;1
Desserts au chocolat;ERHARD PATISSIER GLACIER;e;1
Desserts au chocolat;Ferme de Sigy,SARL Ferme de Sigy;c;1
Desserts au chocolat;Ferme durr;b;1
Desserts au chocolat;France Délices;b;1
Desserts au chocolat;Invitation à la Ferme;c;1
Desserts au chocolat;La Laitière,Nestlé;d;2
Desserts au chocolat;La Laitière,Nestlé;c;3
Desserts au chocolat;Leader Price;d;1
Desserts au chocolat;Leader Price;c;2
Desserts au chocolat;Les 2 Vaches;c;1
Desserts au chocolat;Les Siphonés;d;1
Desserts au chocolat;Malo;d;1
Desserts au chocolat;Mamie Nova;c;3
Desserts au chocolat;Mamie Nova,Nova,Andros Restauration;c;1
Desserts au chocolat;Marie Morin;e;1
Desserts au chocolat;Maîtres Laitiers en Normandie,Maîtres Laitiers;d;1
Desserts au chocolat;Milbona;c;1
Desserts au chocolat;Milbona,Kingfrais,Lidl;c;1
Desserts au chocolat;Milbona,Lidl;c;1
Desserts au chocolat;Milsani;c;1
Desserts au chocolat;Monoprix Bio,Monoprix;c;1
Desserts au chocolat;Monoprix Gourmet,Monoprix;d;1
Desserts au chocolat;Mont Blanc;c;7
Desserts au chocolat;Nestlé,Nesquik;c;1
Desserts au chocolat;Netto;c;2
Desserts au chocolat;Nova,Andros Restauration;c;1
Desserts au chocolat;Paturages,Intermarché;c;1
Desserts au chocolat;Pâturages,Intermarché;d;1
Desserts au chocolat;Péchalou;c;1
Desserts au chocolat;Rik & Rok,Auchan;c;1
Desserts au chocolat;Sojade;b;1
Desserts au chocolat;Sojasun;b;1
Desserts au chocolat;St Hubert;b;1
Desserts au chocolat;St Hubert;c;1
Desserts au chocolat;U;b;3
Desserts au chocolat;U;c;1
Desserts au chocolat;U Mat & Lou, U;c;2
Desserts au chocolat;Yabon;c;1
Desserts au chocolat;Yoplait;c;2
Desserts au chocolat;Yoplait Professionnel,Yoplait;d;1
Desserts au chocolat;Yoplait,Yoplait Professionnel;c;1
Desserts au chocolat;grandeur nature;e;1
Desserts au chocolat;nutrisens;b;1
Desserts-fruitiers;St Mamet;b;1
Dragées;Alain Ducasse;e;1
Dragées;Motta;e;1
Décorations alimentaires;Sainte Lucie;e;1
Décorations alimentaires;Sainte Lucie;d;1
Eaux;Auchan;a;4
Eaux;Auchan;d;1
Eaux;Badoit;a;4
Eaux;Bassin de vichy;a;1
Eaux;Beaupré;a;1
Eaux;Belle France;a;1
Eaux;Carrefour;a;2
Eaux;Carrefour;b;3
Eaux;Casino;b;2
Eaux;Casino;a;2
Eaux;Celtic;a;1
Eaux;Contrex;c;1
Eaux;Contrex;a;1
Eaux;Cora;a;5
Eaux;Cora;d;1
Eaux;Cristaline;a;3
Eaux;Cristaline;b;2
Eaux;Faustine;a;1
Eaux;Grand Jury;b;2
Eaux;Hépar;a;1
Eaux;Intermarché;a;1
Eaux;La Salvetat,Salvetat;b;1
Eaux;Luchon,Intermarché;a;1
Eaux;Luchon,Intermarché;c;1
Eaux;Mg,Intermarché;a;1
Eaux;Monoprix;a;1
Eaux;Mont Dore;a;1
Eaux;Montcalm;a;1
Eaux;Netto;a;1
Eaux;Perrier;a;1
Eaux;Rocheval;a;1
Eaux;Saguaro;a;1
Eaux;Saint Amand;a;2
Eaux;Sainte-Anne;a;1
Eaux;Sainte-Marguerite,Intermarché;a;1
Eaux;Source des Pins;a;1
Eaux;St Alban,Saint Alban,Refresco;a;1
Eaux;St Yorre;a;1
Eaux;U;b;5
Eaux;U;a;2
Eaux;U Mat & Lou, U;e;1
Eaux;Veyrenc;a;1
Eaux;Vichy Célestins;a;1
Eaux;Volcania,leader price;a;1
Eaux;Volvic;c;2
Eaux;Volvic;d;2
Eaux;Volvic;a;2
Eaux;Évian;a;2
Eminces-de-poulet;Fleury Michon;d;1
Emmentals;Auchan;d;2
Emmentals;Belle France;d;2
Emmentals;Bio Village,Marque Repère;d;1
Emmentals;Bio Village,Marque Repère;c;1
Emmentals;Biocoop;d;1
Emmentals;Bonneterre;d;1
Emmentals;Carrefour;d;3
Emmentals;Carrefour Bio,Carrefour;c;1
Emmentals;Casino;d;1
Emmentals;Cora;d;1
Emmentals;Dia;d;1
Emmentals;Entremont;d;1
Emmentals;Entremont,Sodiaal;d;1
Emmentals;Etoile d'Or;d;1
Emmentals;Franprix;d;1
Emmentals;Grand Jury;d;2
Emmentals;Itinéraire des Saveurs;d;1
Emmentals;La Vie de Château;d;1
Emmentals;Lait Plaisirs;c;1
Emmentals;Le Cavalier;d;1
Emmentals;Le pays fromager;d;1
Emmentals;Leader Price;c;1
Emmentals;Leader Price,Groupe Casino;d;1
Emmentals;Les Croisés,Marque Repère;d;3
Emmentals;Les Croisés,Marque repère;d;1
Emmentals;Ma Crémière,Laïta;d;1
Emmentals;Meule d'Or;d;1
Emmentals;Monoprix;d;1
Emmentals;Netto;d;1
Emmentals;Osé Bio;d;1
Emmentals;PRÉSIDENT;d;1
Emmentals;President;d;2
Emmentals;Président;d;2
Emmentals;Pâturages;d;4
Emmentals;Pâturages;c;1
Emmentals;Pâturages,Intermarché;d;1
Emmentals;Reflets de France, Carrefour;c;1
Emmentals;Tendre Pré;d;1
Emmentals;Tendrepré;d;1
Emmentals;Top Budget;d;1
Emmentals;Tous à Table;d;1
Emmentals;Vert Bosquet;d;1
Emmentals;Winny;d;1
Emmentals;Étoile d or;d;1
Emmentals;Étoile d'Or;d;3
Encas;Marlette;a;1
Entremets;Carrefour;d;1
Epicerie;Agidra;c;1
Epicerie;Agidra;d;1
Epicerie;Alsa,Unilever;c;2
Epicerie;Amora;e;1
Epicerie;Ariake;d;1
Epicerie;Ariaké;b;1
Epicerie;Auchan;b;2
Epicerie;Auchan;d;4
Epicerie;Auchan;c;4
Epicerie;Auchan Bio,Auchan;a;1
Epicerie;Azaïs-Polito;c;1
Epicerie;Belle France;d;3
Epicerie;Belle France;c;1
Epicerie;Benedicta;d;1
Epicerie;Bio Village,Marque Repère;b;2
Epicerie;Bio Village,Marque Repère;c;1
Epicerie;Bjorg;c;1
Epicerie;Bourg;c;1
Epicerie;Bouton d'Or;d;1
Epicerie;Bénédicta;e;4
Epicerie;Bénédicta;d;5
Epicerie;Bénédicta,Heinz;d;1
Epicerie;Bénédicta,Heinz,H.J. Heinz France;d;1
Epicerie;Carrefour;b;2
Epicerie;Carrefour;c;3
Epicerie;Carrefour;d;6
Epicerie;Carrefour;e;3
Epicerie;Carrefour Bio,Carrefour;d;1
Epicerie;Carrefour Sélection,Carrefour;e;1
Epicerie;Carrefour Sélection,Carrefour;b;1
Epicerie;Casino;d;1
Epicerie;Casino;a;1
Epicerie;Casino;c;1
Epicerie;Charal;d;1
Epicerie;Christian Langloys;d;1
Epicerie;Christian Potier;d;1
Epicerie;Covinor;d;1
Epicerie;Daminiani,Pates Daminiani;b;1
Epicerie;Danival;b;2
Epicerie;Danival;c;1
Epicerie;Delouis;e;1
Epicerie;Delouis fils;e;1
Epicerie;Delpierre;b;1
Epicerie;Delpierre;d;1
Epicerie;Ducros;d;1
Epicerie;Découverte Maroc,Kooz;c;1
Epicerie;Fiorini;b;1
Epicerie;Florette;c;1
Epicerie;Franprix;e;1
Epicerie;Gastromer;c;1
Epicerie;Gilbert;d;1
Epicerie;Grand jury;d;2
Epicerie;Happy Yours;c;1
Epicerie;Happy Yours;b;1
Epicerie;JR;c;1
Epicerie;Jardin Bio,Jardin Bio',Léa Nature;b;1
Epicerie;Jardin Bio,Léa Nature;e;2
Epicerie;Jardin Bio,Léa Nature;c;1
Epicerie;Jardin Bio,Léa Nature;b;2
Epicerie;Jean Hervé;c;1
Epicerie;Karine & Jeff,Le bonheur est dans le pot;a;1
Epicerie;Karine & Jeff,Le bonheur est dans le pot;c;1
Epicerie;Knorr,Unilever;c;1
Epicerie;Kooz;c;1
Epicerie;L'Apéritif;c;1
Epicerie;La Bovida;e;1
Epicerie;La Cuisine du Poissonnier;d;1
Epicerie;La P'tite Sauce du Poissonnier;d;3
Epicerie;La Réserve de Champlat;b;1
Epicerie;La Sablaise;d;4
Epicerie;La Vie Claire;d;1
Epicerie;La Vie Claire;c;1
Epicerie;La maison des bistrots nature;d;1
Epicerie;Le Prix Gagnant,Leader Price;c;1
Epicerie;Leader Price;c;1
Epicerie;Leader Price;b;1
Epicerie;Les Entrées de la Mer;d;2
Epicerie;Les Impeccables;e;1
Epicerie;Les Impeccables;d;1
Epicerie;Les Pêcheurs des Calanques;d;2
Epicerie;Les Pêcheurs des Calanques;c;1
Epicerie;Les Pêcheurs des Calanques;e;1
Epicerie;Les pecheurs des calanques;d;1
Epicerie;Lesieur;d;13
Epicerie;Lesieur;e;5
Epicerie;Lesieur,Avril;e;1
Epicerie;Lesieur,Groupe Avril;e;1
Epicerie;Louis Martin;d;1
Epicerie;Lucien Georgelin;c;4
Epicerie;Maggi;d;1
Epicerie;Maggi;c;1
Epicerie;Maggi;b;1
Epicerie;Maggi,Nestlé;c;1
Epicerie;Maggi,Nestlé,Kub;c;1
Epicerie;Marcel Recorbet;e;3
Epicerie;McDonald's,Gyma;d;1
Epicerie;Mericq;e;3
Epicerie;Mmm !,Auchan;c;1
Epicerie;Monin;d;1
Epicerie;Monoprix;e;1
Epicerie;Monoprix Bio;a;1
Epicerie;Morvandelles,Aldi,Maro-Océans;c;1
Epicerie;Natali;c;1
Epicerie;Natur'Avenir;c;1
Epicerie;Naturgie,Saveurs Attitudes;b;1
Epicerie;Netto;d;2
Epicerie;Picard;d;1
Epicerie;Pléniday;c;1
Epicerie;ProSain;b;1
Epicerie;Pur Ketchup;d;1
Epicerie;Quintesens;d;1
Epicerie;Quintesens Bio;c;1
Epicerie;Rivoire & Carret;b;2
Epicerie;Ta'amY;c;1
Epicerie;Tables du monde,Marque Repère;b;1
Epicerie;Touch de Chef;d;2
Epicerie;Touch de Chef;c;1
Epicerie;Touch' de Chef;d;1
Epicerie;Tous les jours;a;1
Epicerie;Tramier;d;1
Epicerie;Tramier;c;3
Epicerie;Turini,Marque Repère;b;1
Epicerie;Turini,Marque repère;c;1
Epicerie;Tête Noire;e;1
Epicerie;U;b;5
Epicerie;U;a;1
Epicerie;U;c;7
Epicerie;U;d;4
Epicerie;U;e;1
Epicerie;U Bio, U;a;1
Epicerie;U Saveurs, U;d;1
Epicerie;U Saveurs, U;e;1
Epicerie;Uncle Ben's;b;1
Epicerie;Valfleuri;c;1
Epicerie;Valfleuri;d;2
Epicerie;Zapetti;c;3
Epicerie;auchan;c;1
Epices;Amora;b;1
Epices;Bensoussan;c;1
Epices;Deluxe;b;1
Epices;Ducros;e;2
Epices;Ducros;d;4
Epices;Ducros,McCormick;d;1
Epices;Kania;d;1
Epices;Karma kombucha;c;1
Epices;La Vie Claire;c;1
Epices;Rustica,Marque Repère;b;1
Epices;Rustica,Marque Repère;a;3
Epices;Sainte Lucie;d;1
Epices;Sainte Lucie;b;1
Epices;Tables du monde,Marque Repère;b;1
Escalopes-hachees;Jean Rozé,Intermarché;b;1
Farine-usage-special;Francine;a;1
Farines;Tradition Culinaire;c;1
Farines;Carrefour;c;1
Farines;Celnat;a;3
Farines;Ensemble;a;1
Farines;Jean Hervé;c;1
Farines;La Vie Claire;a;1
Farines;Lemaire;a;1
Farines;Légumor;b;1
Farines;Ma vie sans Gluten;a;1
Farines;Ma vie sans gluten,Ekibio;c;1
Farines;Markal;a;2
Farines;MelBio;a;1
Farines;Moulin des Moines;a;1
Farines;Naturaline;a;1
Farines;Nature & Cie;b;1
Farines;Nature & cie;c;1
Farines;Priméal;a;1
Farines;ma vie sans Gluten;b;2
Farines;ma vie sans Gluten;c;1
Farines;ma vie sans Gluten;a;1
Farines de blé;Belle France;a;2
Farines de blé;Casino;c;1
Farines de blé;Casino;a;1
Farines de blé;Celnat;a;2
Farines de blé;Ebly;a;1
Farines de blé;Ensemble;a;1
Farines de blé;Ensemble,Biocoop;a;1
Farines de blé;Fleur du Jura;a;1
Farines de blé;Fleur du jura;a;1
Farines de blé;France Nature,Minoterie Prunault;a;1
Farines de blé;Francine;a;2
Farines de blé;Grand Jury;a;1
Farines de blé;J.P Cloteau;a;1
Farines de blé;Markal;a;1
Farines de blé;Minoterie Prunault;a;1
Farines de blé;Moulin des Moines;a;1
Farines de blé;Moulins Waast;a;1
Farines de blé;Naturalia;a;1
Farines de blé;Naturaline;a;1
Farines de blé;Priméal;a;2
Farines de blé;Trésors de Chefs;a;1
Farines de blé;U;a;2
Farines de blé;natur'Avenir;a;1
Feuilles de brick;Cora;d;1
Feuilles de brick;La Pastilla;d;1
Feuilles de brick;Mil Brick;d;1
Feuilles de brick;Natur' Avenir;c;1
Flakes-de-sarrasin;La Vie Claire;a;1
Frais;Cocotine;b;1
Fricandelles;Charcuterie des Flandres,Am'Baraque à Frites;d;1
Fromage-a-pate-molle;Paturages;e;1
Fromage-alerger;Port Salut,Bel;d;1
Fromage-frais-sucre-a-la-noix-de-coco;Délisse,Marque Repère;b;1
Fromage-pour-salade;Boursin;d;2
Fromage-pour-salade;Boursin;e;1
Fromages;Agour;d;1
Fromages;Alpi;d;1
Fromages;Apérivrais;d;1
Fromages;Auchan;d;11
Fromages;Auchan;e;1
Fromages;Auchan Bio,Auchan;e;1
Fromages;Babybel,Bel;d;1
Fromages;Badoz;d;1
Fromages;Bel;d;3
Fromages;Belle France;d;2
Fromages;Belle France;e;1
Fromages;Belle France;c;1
Fromages;Belle France;b;1
Fromages;Bergers du Larzac;d;1
Fromages;Bergers du Larzac;c;1
Fromages;Biocoop;d;1
Fromages;Bleu Plaisir;d;1
Fromages;Boursin;d;2
Fromages;Bresse Bleu;d;3
Fromages;Capitoul;d;1
Fromages;Carrefour;d;9
Fromages;Carrefour;c;2
Fromages;Carrefour;b;1
Fromages;Carrefour;e;1
Fromages;Carrefour Bio;d;1
Fromages;Carrefour Bio;a;1
Fromages;Carrefour bio;a;1
Fromages;Casino;e;1
Fromages;Casino;d;3
Fromages;Casino Bio, Casino;d;1
Fromages;Charal;b;1
Fromages;Chavroux;c;1
Fromages;Chavroux;d;1
Fromages;Chef,Metro Chef,Metro;c;1
Fromages;Chèvrefeuille;d;1
Fromages;Chèvrerie de l'écaillon;c;1
Fromages;Chèvrerie de l'écaillon;d;1
Fromages;Chêne Vert;d;3
Fromages;Chêne d'Argent;d;1
Fromages;Chêne d'Argent,Petit Chebra,Lidl;d;1
Fromages;Coopérative Jeune Montagne;c;1
Fromages;Coopérative Laitière de Haute Tarentaise;d;1
Fromages;Cora;a;1
